NewID,content,x1,y1,x2,y2,imageHeight,imageWidth,label
936.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae829825-3055-4e04-896f-4bdb0b1f7315___RTX69LRW1-1024x684.jpg.jpeg,0.310950413,0.222910217,0.381198347,0.351393189,684,1024,No Mask
937.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae829825-3055-4e04-896f-4bdb0b1f7315___RTX69LRW1-1024x684.jpg.jpeg,0.38946281,0.232198142,0.44214876,0.349845201,684,1024,No Mask
938.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae829825-3055-4e04-896f-4bdb0b1f7315___RTX69LRW1-1024x684.jpg.jpeg,0.466942149,0.281733746,0.533057851,0.385448916,684,1024,No Mask
939.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae829825-3055-4e04-896f-4bdb0b1f7315___RTX69LRW1-1024x684.jpg.jpeg,0.666322314,0.208978328,0.787190083,0.40247678,684,1024,No Mask
940.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae829825-3055-4e04-896f-4bdb0b1f7315___RTX69LRW1-1024x684.jpg.jpeg,0.880165289,0.246130031,0.972107438,0.413312693,684,1024,No Mask
941.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae829825-3055-4e04-896f-4bdb0b1f7315___RTX69LRW1-1024x684.jpg.jpeg,0.582644628,0.289473684,0.647727273,0.377708978,684,1024,No Mask
942.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae829825-3055-4e04-896f-4bdb0b1f7315___RTX69LRW1-1024x684.jpg.jpeg,0.219008264,0.292569659,0.286157025,0.377708978,684,1024,No Mask
943.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae829825-3055-4e04-896f-4bdb0b1f7315___RTX69LRW1-1024x684.jpg.jpeg,0.010330579,0.250773994,0.046487603,0.340557276,684,1024,No Mask
944.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae829825-3055-4e04-896f-4bdb0b1f7315___RTX69LRW1-1024x684.jpg.jpeg,0.616735537,0.249226006,0.643595041,0.287925697,684,1024,No Mask
945.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0ddcb6cf-3f63-459a-8d6d-16590b09ec52___s0VuNcV.jpg.jpeg,0.4890625,0.202777778,0.596875,0.458333333,360,640,No Mask
946.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3a09c904-dd58-42f2-9ca5-8b4247d3f564___sales-scenes-movies-tv-e1447961058901.jpg.jpeg,0.282666667,0.022556391,0.606666667,0.899749373,399,750,No Mask
947.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f3e11902-cf29-42d1-99b9-cd4eb958332c___samuel-jackson-pulp-fiction-700.jpg.jpeg,0.457142857,0.041666667,0.742857143,0.526041667,384,700,No Mask
948.png,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c72c476f-cec0-4d3d-a8de-5a3769197585___Saving-Private-Ryan-Best-Movie-Ever.png,0.085,0.341637011,0.193333333,0.56227758,281,600,No Mask
949.png,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c72c476f-cec0-4d3d-a8de-5a3769197585___Saving-Private-Ryan-Best-Movie-Ever.png,0.231666667,0.295373665,0.34,0.533807829,281,600,No Mask
950.png,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c72c476f-cec0-4d3d-a8de-5a3769197585___Saving-Private-Ryan-Best-Movie-Ever.png,0.671666667,0.352313167,0.741666667,0.533807829,281,600,No Mask
951.png,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c72c476f-cec0-4d3d-a8de-5a3769197585___Saving-Private-Ryan-Best-Movie-Ever.png,0.805,0.370106762,0.895,0.597864769,281,600,No Mask
952.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/24b3a377-c89a-4783-8b5a-58f426d2ea01___scary-movie-scenes-kids.jpg.jpeg,0.118093174,0.207792208,0.3531961,0.74025974,600,1200,No Mask
953.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4e1ca832-1659-4a8e-91fb-5c7888e4c0d6___scotus_immigration_062316getty.jpg.jpeg,0.271875,0.055555556,0.4859375,0.583333333,360,640,No Mask
954.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4e1ca832-1659-4a8e-91fb-5c7888e4c0d6___scotus_immigration_062316getty.jpg.jpeg,0.4875,0.347222222,0.6125,0.558333333,360,640,No Mask
955.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4e1ca832-1659-4a8e-91fb-5c7888e4c0d6___scotus_immigration_062316getty.jpg.jpeg,0.325,0.472222222,0.471875,0.858333333,360,640,No Mask
956.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4e1ca832-1659-4a8e-91fb-5c7888e4c0d6___scotus_immigration_062316getty.jpg.jpeg,0.7171875,0.602777778,0.8375,0.786111111,360,640,No Mask
957.png,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/60b353d0-47b4-4280-b489-b7a3d108782c___Screen20Shot202013-03-1720at207.38.5020PM.png,0.322732627,0.244252874,0.39811543,0.525862069,348,849,No Mask
958.png,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/60b353d0-47b4-4280-b489-b7a3d108782c___Screen20Shot202013-03-1720at207.38.5020PM.png,0.411071849,0.146551724,0.46171967,0.287356322,348,849,No Mask
959.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3c5940d8-743c-497d-931f-b4b6dfbd0950___sex-lies-and-videotape-backdrop.jpg.jpeg,0.413202934,0.050724638,0.731866341,0.811594203,720,1280,No Mask
960.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d26aea49-adad-40cf-adc2-91092da46f3d___sf.jpg.jpeg,0.416938111,0.101156069,0.640065147,0.615606936,346,614,No Mask
961.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e2b1d18b-04a3-4206-91bf-f6515dbe7a24___shia_704_2.jpg.jpeg,0.326704545,0.237373737,0.616477273,0.742424242,396,704,No Mask
962.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/28fdea9d-24f4-40f9-a4ea-006bae3d77cf___Shirtless-Movies-Scenes-2016.png.jpeg,0.41015625,0.057617188,0.620117188,0.319335938,1024,1024,No Mask
963.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e24140bc-1d0c-43a4-8cf0-097aabbfbbbf___shutterstock_165818507.jpg.jpeg,0.163596966,0.12033195,0.293607801,0.414937759,627,1200,No Mask
964.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e24140bc-1d0c-43a4-8cf0-097aabbfbbbf___shutterstock_165818507.jpg.jpeg,0.336944745,0.400414938,0.450704225,0.624481328,627,1200,No Mask
965.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e24140bc-1d0c-43a4-8cf0-097aabbfbbbf___shutterstock_165818507.jpg.jpeg,0.547128927,0.338174274,0.665222102,0.562240664,627,1200,No Mask
966.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e24140bc-1d0c-43a4-8cf0-097aabbfbbbf___shutterstock_165818507.jpg.jpeg,0.711809317,0.099585062,0.863488624,0.385892116,627,1200,No Mask
967.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8b4a9a3a-7bcc-41c2-9879-673e5292d478___shutterstock_282305945.jpg.jpeg,0.292355372,0.531760436,0.407024793,0.731397459,660,1160,No Mask
968.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8b4a9a3a-7bcc-41c2-9879-673e5292d478___shutterstock_282305945.jpg.jpeg,0.311983471,0.19600726,0.386363636,0.392014519,660,1160,No Mask
969.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8b4a9a3a-7bcc-41c2-9879-673e5292d478___shutterstock_282305945.jpg.jpeg,0.441115702,0.165154265,0.527892562,0.343012704,660,1160,No Mask
970.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8b4a9a3a-7bcc-41c2-9879-673e5292d478___shutterstock_282305945.jpg.jpeg,0.547520661,0.424682396,0.678719008,0.620689655,660,1160,No Mask
971.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8b4a9a3a-7bcc-41c2-9879-673e5292d478___shutterstock_282305945.jpg.jpeg,0.792355372,0.163339383,0.983471074,0.410163339,660,1160,No Mask
972.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8b4a9a3a-7bcc-41c2-9879-673e5292d478___shutterstock_282305945.jpg.jpeg,0.729338843,0.604355717,0.878099174,0.843920145,660,1160,No Mask
973.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7400c45c-5301-4463-974d-497f94aee724___shutterstock_314258288-e1487153021637.jpg.jpeg,0.022727273,0.112204724,0.213842975,0.547244094,1838,3500,No Mask
974.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7400c45c-5301-4463-974d-497f94aee724___shutterstock_314258288-e1487153021637.jpg.jpeg,0.175619835,0.043307087,0.435950413,0.63976378,1838,3500,No Mask
975.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7400c45c-5301-4463-974d-497f94aee724___shutterstock_314258288-e1487153021637.jpg.jpeg,0.44731405,0.145669291,0.671487603,0.753937008,1838,3500,No Mask
976.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7400c45c-5301-4463-974d-497f94aee724___shutterstock_314258288-e1487153021637.jpg.jpeg,0.729338843,0.192913386,0.92768595,0.714566929,1838,3500,No Mask
977.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/727cd780-f875-4e02-bf5d-f8162c538368___shutterstock_562716667-1.jpg.jpeg,0.196099675,0.067099567,0.280606717,0.283549784,512,1024,No Mask
978.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/727cd780-f875-4e02-bf5d-f8162c538368___shutterstock_562716667-1.jpg.jpeg,0.424702059,0.127705628,0.498374865,0.294372294,512,1024,No Mask
979.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/727cd780-f875-4e02-bf5d-f8162c538368___shutterstock_562716667-1.jpg.jpeg,0.678223185,0.132034632,0.751895991,0.294372294,512,1024,No Mask
980.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/727cd780-f875-4e02-bf5d-f8162c538368___shutterstock_562716667-1.jpg.jpeg,0.771397616,0.207792208,0.876489707,0.385281385,512,1024,No Mask
981.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/74d99c7b-ebfd-442b-a187-cfa904816493___Snatch-airs-on-Crackle-Tv-shows.jpg.jpeg,0.205578512,0.130514706,0.361570248,0.459558824,576,1024,No Mask
982.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/74d99c7b-ebfd-442b-a187-cfa904816493___Snatch-airs-on-Crackle-Tv-shows.jpg.jpeg,0.387396694,0.329044118,0.45661157,0.490808824,576,1024,No Mask
983.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/74d99c7b-ebfd-442b-a187-cfa904816493___Snatch-airs-on-Crackle-Tv-shows.jpg.jpeg,0.453512397,0.420955882,0.490702479,0.496323529,576,1024,No Mask
984.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/74d99c7b-ebfd-442b-a187-cfa904816493___Snatch-airs-on-Crackle-Tv-shows.jpg.jpeg,0.5,0.378676471,0.547520661,0.481617647,576,1024,No Mask
985.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/74d99c7b-ebfd-442b-a187-cfa904816493___Snatch-airs-on-Crackle-Tv-shows.jpg.jpeg,0.571280992,0.362132353,0.629132231,0.476102941,576,1024,No Mask
986.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/74d99c7b-ebfd-442b-a187-cfa904816493___Snatch-airs-on-Crackle-Tv-shows.jpg.jpeg,0.642561983,0.257352941,0.748966942,0.433823529,576,1024,No Mask
987.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/427551d7-e049-470c-abd6-c036b2cd3493___sometimes-mimicking-scenes-from-movies-will-cost-you-x-gifs-288.jpg.jpeg,0.353333333,0.145098039,0.461666667,0.51372549,255,600,No Mask
988.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/faf0abcd-9b0d-42ef-a65e-a90129283544___ST970-group.jpg.jpeg,0.208017335,0.10952381,0.284940412,0.250793651,662,970,No Mask
989.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/faf0abcd-9b0d-42ef-a65e-a90129283544___ST970-group.jpg.jpeg,0.367280607,0.119047619,0.44312026,0.225396825,662,970,No Mask
990.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/faf0abcd-9b0d-42ef-a65e-a90129283544___ST970-group.jpg.jpeg,0.550379198,0.250793651,0.617551463,0.366666667,662,970,No Mask
991.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/faf0abcd-9b0d-42ef-a65e-a90129283544___ST970-group.jpg.jpeg,0.699891658,0.13968254,0.759479957,0.253968254,662,970,No Mask
992.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/faf0abcd-9b0d-42ef-a65e-a90129283544___ST970-group.jpg.jpeg,0.761646804,0.111111111,0.843986999,0.220634921,662,970,No Mask
993.png,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/9c71bdb3-adc6-4c54-b324-da96f7fb6577___step-brothers.png,0.228333333,0.163333333,0.306666667,0.353333333,300,600,No Mask
994.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/56ccc729-e5ed-4601-888b-cfb75f6681bc___strengthening-families.jpg.jpeg,0.06193969,0.130806846,0.280358598,0.58801956,3328,4992,No Mask
995.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/56ccc729-e5ed-4601-888b-cfb75f6681bc___strengthening-families.jpg.jpeg,0.308883456,0.256723716,0.473512632,0.635696822,3328,4992,No Mask
996.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/56ccc729-e5ed-4601-888b-cfb75f6681bc___strengthening-families.jpg.jpeg,0.538712306,0.325183374,0.721271394,0.743276284,3328,4992,No Mask
997.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/56ccc729-e5ed-4601-888b-cfb75f6681bc___strengthening-families.jpg.jpeg,0.662591687,0.133251834,0.947840261,0.540342298,3328,4992,No Mask
998.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/998bff98-5c50-4569-b4b2-b67618ef3cb9___students-and-family.jpg.jpeg,0.146262189,0.415540541,0.23943662,0.675675676,1024,3198,No Mask
999.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/998bff98-5c50-4569-b4b2-b67618ef3cb9___students-and-family.jpg.jpeg,0.344528711,0.304054054,0.424702059,0.554054054,1024,3198,No Mask
1000.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/998bff98-5c50-4569-b4b2-b67618ef3cb9___students-and-family.jpg.jpeg,0.551462622,0.179054054,0.642470206,0.429054054,1024,3198,No Mask
1001.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/998bff98-5c50-4569-b4b2-b67618ef3cb9___students-and-family.jpg.jpeg,0.693391116,0.459459459,0.793066089,0.722972973,1024,3198,No Mask
1002.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/52e2d859-9001-4e5b-a693-b580d9c4a9c5___Teaser_Familien.jpg.jpeg,0.16502947,0.123188406,0.31827112,0.612318841,276,509,No Mask
1003.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/52e2d859-9001-4e5b-a693-b580d9c4a9c5___Teaser_Familien.jpg.jpeg,0.282907662,0.322463768,0.428290766,0.630434783,276,509,No Mask
1004.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/52e2d859-9001-4e5b-a693-b580d9c4a9c5___Teaser_Familien.jpg.jpeg,0.493123772,0.329710145,0.634577603,0.68115942,276,509,No Mask
1005.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/52e2d859-9001-4e5b-a693-b580d9c4a9c5___Teaser_Familien.jpg.jpeg,0.768172888,0.210144928,0.931237721,0.489130435,276,509,No Mask
1006.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/52e2d859-9001-4e5b-a693-b580d9c4a9c5___Teaser_Familien.jpg.jpeg,0.638506876,0.039855072,0.801571709,0.456521739,276,509,No Mask
1007.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c45cbbca-ffcc-4b9f-9dd6-7c01d8508dc3___Terminator.jpg.jpeg,0.454806313,0.026737968,0.572453372,0.248663102,374,697,No Mask
1008.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e54d882f-38c6-40c0-a277-e1578f17126c___the_deer_hunter_2_christopher_walken.jpg.jpeg,0.633333333,0.37525355,0.783333333,0.61663286,493,840,No Mask
1009.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/1ee1c8bd-e722-4674-962f-5a71896adf3d___the_revenant_upcoming_english_movie_poster_release_date_star_cast_2016_upcoming_wiki.jpg.jpeg,0.401666667,0.065217391,0.845,0.881987578,322,600,No Mask
1010.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/df733735-befc-4d70-a6e1-7fac8b74d114___the_simpsons_versions_of_wellknown_movie_moments_640_24.jpg.jpeg,0.2234375,0.014084507,0.6203125,0.856338028,355,640,No Mask
1011.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0468864c-e40d-4942-b247-1c103724b33d___the20social20network20opening20scene.jpg.jpeg,0.382448537,0.334615385,0.442036836,0.480769231,563,1000,No Mask
1012.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a7ab4ae3-4200-4c1a-92c1-d89f07ee23f3___the-best-english-films-of-2015-photos-pictures-stills-1.jpg.jpeg,0.371158392,0.03525641,0.895981087,0.592948718,624,423,No Mask
1013.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/fcf57224-af75-41d8-bf72-568ae6401c07___The-English-Patient.jpg.jpeg,0.359722222,0.141666667,0.468055556,0.45625,480,720,No Mask
1014.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/fcf57224-af75-41d8-bf72-568ae6401c07___The-English-Patient.jpg.jpeg,0.452777778,0.225,0.551388889,0.522916667,480,720,No Mask
1015.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8a100540-6655-402a-a970-c00cf5d40a09___the-godfather.jpeg,0.336666667,0.162162162,0.533333333,0.685810811,296,600,No Mask
1016.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae373201-08bb-44a4-9c48-259ffcc8e2ca___the-godfather-image.jpg.jpeg,0.735757576,0.086206897,0.808484848,0.215517241,464,825,No Mask
1017.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae373201-08bb-44a4-9c48-259ffcc8e2ca___the-godfather-image.jpg.jpeg,0.734545455,0.433189655,0.823030303,0.596982759,464,825,No Mask
1018.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae373201-08bb-44a4-9c48-259ffcc8e2ca___the-godfather-image.jpg.jpeg,0.624242424,0.349137931,0.688484848,0.504310345,464,825,No Mask
1019.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae373201-08bb-44a4-9c48-259ffcc8e2ca___the-godfather-image.jpg.jpeg,0.412121212,0.338362069,0.493333333,0.515086207,464,825,No Mask
1020.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae373201-08bb-44a4-9c48-259ffcc8e2ca___the-godfather-image.jpg.jpeg,0.233939394,0.344827586,0.318787879,0.545258621,464,825,No Mask
1021.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae373201-08bb-44a4-9c48-259ffcc8e2ca___the-godfather-image.jpg.jpeg,0.322424242,0.329741379,0.367272727,0.510775862,464,825,No Mask
1022.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae373201-08bb-44a4-9c48-259ffcc8e2ca___the-godfather-image.jpg.jpeg,0.106666667,0.030172414,0.168484848,0.280172414,464,825,No Mask
1023.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/1527180d-0f8a-421f-8bbe-8becf3ee3e87___The-Hatfield-Family-0322.jpeg,0.148429036,0.339837398,0.260021668,0.491056911,2333,3500,No Mask
1024.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/1527180d-0f8a-421f-8bbe-8becf3ee3e87___The-Hatfield-Family-0322.jpeg,0.269772481,0.198373984,0.371614301,0.369105691,2333,3500,No Mask
1025.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/1527180d-0f8a-421f-8bbe-8becf3ee3e87___The-Hatfield-Family-0322.jpeg,0.396533044,0.169105691,0.475622969,0.304065041,2333,3500,No Mask
1026.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/1527180d-0f8a-421f-8bbe-8becf3ee3e87___The-Hatfield-Family-0322.jpeg,0.485373781,0.172357724,0.5687974,0.339837398,2333,3500,No Mask
1027.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/1527180d-0f8a-421f-8bbe-8becf3ee3e87___The-Hatfield-Family-0322.jpeg,0.585048754,0.318699187,0.671722644,0.484552846,2333,3500,No Mask
1028.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/1527180d-0f8a-421f-8bbe-8becf3ee3e87___The-Hatfield-Family-0322.jpeg,0.686890574,0.474796748,0.781148429,0.608130081,2333,3500,No Mask
1029.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/1527180d-0f8a-421f-8bbe-8becf3ee3e87___The-Hatfield-Family-0322.jpeg,0.830985915,0.510569106,0.929577465,0.634146341,2333,3500,No Mask
1030.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/36b71970-0dd7-48ab-96fd-b7dee666706c___the-master_image_1.jpg.jpeg,0.440953413,0.15,0.540628386,0.357692308,1081,1920,No Mask
1031.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/17dac3af-a1fb-46f7-b4f8-4882185b6d38___thequint2F2017-122F72a62cb9-f80f-4dc8-926d-8a74e8cf39822Fnon20english20movies.jpg.jpeg,0.100244499,0.07826087,0.261613692,0.4,1080,1920,No Mask
1032.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/17dac3af-a1fb-46f7-b4f8-4882185b6d38___thequint2F2017-122F72a62cb9-f80f-4dc8-926d-8a74e8cf39822Fnon20english20movies.jpg.jpeg,0.41809291,0.066666667,0.575387123,0.362318841,1080,1920,No Mask
1033.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/17dac3af-a1fb-46f7-b4f8-4882185b6d38___thequint2F2017-122F72a62cb9-f80f-4dc8-926d-8a74e8cf39822Fnon20english20movies.jpg.jpeg,0.704156479,0.076811594,0.830480848,0.302898551,1080,1920,No Mask
1034.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/6bbb9db2-41a4-4fd7-840c-4bf644fcc105___these-movie-scenes-are-the-most-paused-movie-scenes-ever-1.jpg.jpeg,0.354285714,0.024761905,0.562857143,0.325714286,525,700,No Mask
1035.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/b1bdd7ea-717d-4fbb-8490-87c916a3668e___thor-dark-world-marvel-live-action-movies-37161304-1920-1080.jpg.jpeg,0.315082645,0.262867647,0.504132231,0.571691176,1080,1920,No Mask
1036.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/706ba21c-bc0e-4869-a24f-446ee22a2b32___thumb_20144_wide_1x.jpeg,0.184615385,0.408928571,0.282905983,0.625,560,1170,No Mask
